"County Name","Census Tract","Life Expectancy","Lower CI","Upper CI"
"Spokane","53063004300","84.74","83.09","86.4"
"Spokane","53063004400","82.97","80.9","85.04"
"Spokane","53063004500","83.32","81.32","85.31"
"Spokane","53063004601","79.52","77.4","81.65"
"Spokane","53063004602","81.78","79.55","84.01"
"Spokane","53063004700","79.46","77.79","81.13"
"Spokane","53063004800","86.24","84.16","88.32"
"Spokane","53063004900","81.89","79.96","83.82"
"Spokane","53063005000","75.6","73.4","77.79"
"Spokane","53063010100","80.54","78.51","82.57"
"Spokane","53063010201","79.83","77.75","81.91"
"Spokane","53063010202","80.69","79.28","82.1"
"Spokane","53063010301","79.24","77.53","80.95"
"Spokane","53063010303","81.71","79.72","83.7"
"Spokane","53063010304","77.12","75.61","78.62"
"Spokane","53063010305","80.51","79.15","81.86"
"Spokane","53063010401","79.97","77.66","82.28"
"Spokane","53063010402","77.81","76.02","79.6"
"Spokane","53063010501","78.91","77.68","80.15"
"Spokane","53063010503","81.37","80.05","82.69"
"Spokane","53063010504","79.94","77.28","82.6"
"Spokane","53063010601","78.81","77.15","80.48"
"Spokane","53063010602","80.34","79.05","81.63"
"Spokane","53063010700","81.11","79.98","82.25"
"Spokane","53063010800","75.8","72.87","78.73"
"Spokane","53063010900","79.18","76.78","81.57"
"Spokane","53063011000","79.89","77.32","82.46"
"Spokane","53063011101","72.65","70.84","74.45"
"Spokane","53063011102","74.79","72.8","76.79"
"Spokane","53063011201","73.29","71.64","74.94"
"Spokane","53063011202","78.2","76.15","80.26"
"Spokane","53063011300","82.65","81.24","84.05"
"Spokane","53063011400","77.65","75.87","79.43"
"Spokane","53063011500","77.24","73.42","81.06"
"Spokane","53063011600","77.61","74.17","81.05"
"Spokane","53063011701","78.93","76.3","81.56"
"Spokane","53063011702","75.69","73.91","77.47"
"Spokane","53063011800","74.88","73.2","76.56"
"Spokane","53063011900","75.21","73.41","77.01"
"Spokane","53063012000","77.77","75.6","79.94"
"Spokane","53063012100","77.19","74.34","80.04"
"Spokane","53063012200","75.82","73.27","78.37"
"Spokane","53063012300","74.33","72.52","76.13"
"Spokane","53063012401","79.96","78","81.91"
"Spokane","53063012402","82.04","80.38","83.69"
"Spokane","53063012500","68.73","66.86","70.61"
"Spokane","53063012600","77.85","75.81","79.9"
"Spokane","53063012701","80.19","78.28","82.1"
"Spokane","53063012702","81.92","79.68","84.16"
"Spokane","53063012801","79.46","77.49","81.43"
"Spokane","53063012802","81.03","79.05","83"
"Spokane","53063012901","78.44","76.1","80.78"
"Spokane","53063012902","78.66","77.49","79.83"
"Spokane","53063013000","81.11","79.91","82.31"
"Spokane","53063013100","80.42","79.4","81.44"
"Spokane","53063013201","77.33","75.82","78.83"
"Spokane","53063013202","80.44","79.26","81.62"
"Spokane","53063013300","83.65","81.57","85.74"
"Spokane","53063013401","84.69","83.1","86.28"
"Spokane","53063013500","81.32","80.14","82.5"
"Spokane","53063013600","81.03","79.14","82.93"
"Spokane","53063013700","78.76","76.73","80.8"
"Spokane","53063013800","--","--","--"
"Spokane","53063013900","77.1","75.62","78.58"
"Spokane","53063014001","82.11","79.62","84.59"
"Spokane","53063014002","81.32","79.63","83"
"Spokane","53063014100","79.63","78.12","81.13"
"Spokane","53063014200","79.75","77.31","82.18"
"Spokane","53063014300","81.34","79.31","83.38"
"Spokane","53063014400","78.59","76.66","80.52"
"Spokane","53063014500","68.17","65.66","70.68"
"Stevens","53065941000","76.24","73.25","79.22"
"Stevens","53065950100","82.58","80.95","84.21"
"Stevens","53065950200","81.42","79.35","83.5"
"Stevens","53065950300","76.1","73.54","78.66"
"Stevens","53065950500","79.45","77.2","81.7"
"Stevens","53065950600","78.08","74.18","81.98"
"Stevens","53065950700","81.9","78.95","84.86"
"Stevens","53065950800","80.68","78.44","82.92"
"Stevens","53065950900","82.72","79.62","85.83"
"Stevens","53065951100","81.2","79.03","83.38"
"Stevens","53065951300","80.68","78.66","82.7"
"Stevens","53065951400","82.71","81.26","84.16"
"Thurston","53067010100","84.53","81.75","87.31"
"Thurston","53067010200","80.44","78.68","82.2"
"Thurston","53067010300","78.85","76.9","80.81"
"Thurston","53067010400","82.84","80.58","85.09"
"Thurston","53067010510","--","--","--"
"Thurston","53067010520","82.34","80.68","84"
"Thurston","53067010600","81.42","79.8","83.03"
"Thurston","53067010700","82.57","80.57","84.56"
"Thurston","53067010800","81.72","80.31","83.14"
"Thurston","53067010910","81.22","79.79","82.65"
"Thurston","53067010920","78.21","76.12","80.31"
"Thurston","53067011000","80.01","78.06","81.96"
"Thurston","53067011100","84.03","82.43","85.63"
"Thurston","53067011200","80.47","78.4","82.54"
"Thurston","53067011300","81.51","79.53","83.48"
"Thurston","53067011410","76.85","75.25","78.45"
"Thurston","53067011420","80.91","79.49","82.33"
"Thurston","53067011500","75.33","73.51","77.16"
"Thurston","53067011610","80.11","78.65","81.57"
"Thurston","53067011621","78.34","77.02","79.66"
"Thurston","53067011622","81.89","79.9","83.87"
"Thurston","53067011623","81.71","80.01","83.41"
"Thurston","53067011624","77.67","75.71","79.64"
"Thurston","53067011710","83.98","82.41","85.55"
"Thurston","53067011720","82.14","80.41","83.87"
"Thurston","53067011810","82.56","80.68","84.44"
"Thurston","53067011821","80.99","79.03","82.95"
"Thurston","53067011822","80.94","79.34","82.53"
"Thurston","53067011900","81.29","79.91","82.68"
"Thurston","53067012000","81.78","80.31","83.25"
"Thurston","53067012100","83.99","82.47","85.51"
"Thurston","53067012211","81.34","78.97","83.71"
"Thurston","53067012212","77.61","76.15","79.07"
"Thurston","53067012221","83.56","81.73","85.39"
"Thurston","53067012222","84.34","83.52","85.16"
"Thurston","53067012310","80.25","78.98","81.53"
"Thurston","53067012320","77.44","74.85","80.04"
"Thurston","53067012330","76.57","74.7","78.43"
"Thurston","53067012411","77.22","75.75","78.69"
"Thurston","53067012412","80.87","78.95","82.79"
"Thurston","53067012420","81.37","79.13","83.61"
"Thurston","53067012510","75.58","73.41","77.76"
"Thurston","53067012520","79.91","78.51","81.31"
"Thurston","53067012530","77.84","75.86","79.82"
"Thurston","53067012610","80.62","79.08","82.16"
"Thurston","53067012620","78.58","76.68","80.48"
"Thurston","53067012710","80.18","76.81","83.55"
"Thurston","53067012720","78.06","76.57","79.55"
"Thurston","53067012730","81.13","79.96","82.29"
"Thurston","53067990100","--","--","--"
"Wahkiakum","53069950100","82.34","79.1","85.58"
"Walla Walla","53071920000","80.81","78.95","82.67"
"Walla Walla","53071920100","79.58","77.1","82.06"
"Walla Walla","53071920200","83.02","81.14","84.9"
"Walla Walla","53071920300","81.11","79.86","82.37"
"Walla Walla","53071920400","--","--","--"
"Walla Walla","53071920500","76.77","73.19","80.35"
"Walla Walla","53071920600","75.16","73.46","76.87"
"Walla Walla","53071920701","81.25","79.2","83.3"
"Walla Walla","53071920702","82.68","80.77","84.58"
"Walla Walla","53071920801","82.48","80.53","84.43"
"Walla Walla","53071920802","80.73","77.28","84.19"
"Walla Walla","53071920900","85.69","84.28","87.1"
"Whatcom","53073000100","81.2","80.1","82.3"
"Whatcom","53073000200","81.77","80.65","82.88"
"Whatcom","53073000300","75.98","74.43","77.53"
"Whatcom","53073000400","79.92","78.59","81.26"
"Whatcom","53073000501","77.93","76.02","79.85"
"Whatcom","53073000502","84.28","81.55","87.01"
"Whatcom","53073000600","--","--","--"
"Whatcom","53073000700","80.77","78.99","82.55"
"Whatcom","53073000803","85.65","84.32","86.99"
"Whatcom","53073000804","85.14","83.6","86.69"
"Whatcom","53073000805","84.48","82.97","85.98"
"Whatcom","53073000806","82.21","81.06","83.37"
"Whatcom","53073000901","84.33","82.66","85.99"
"Whatcom","53073000902","83.36","82.05","84.66"
"Whatcom","53073001000","87.95","84.65","91.25"
"Whatcom","53073001100","86.26","84.09","88.43"
"Whatcom","53073001201","77.09","74.76","79.41"
"Whatcom","53073001202","81.21","79.35","83.06"
"Whatcom","53073010100","77.7","76.17","79.24"
"Whatcom","53073010200","81.49","80.01","82.96"
"Whatcom","53073010301","87.22","85.63","88.82"
"Whatcom","53073010302","86.79","85.15","88.44"
"Whatcom","53073010303","80.17","78.7","81.65"
"Whatcom","53073010401","80.9","79.7","82.1"
"Whatcom","53073010403","83.41","81.52","85.3"
"Whatcom","53073010404","80.24","78.79","81.69"
"Whatcom","53073010501","81.93","80.47","83.39"
"Whatcom","53073010502","80.15","78.77","81.52"
"Whatcom","53073010600","81.05","79.34","82.76"
"Whatcom","53073010701","81.81","80.39","83.22"
"Whatcom","53073010702","80.77","78.85","82.68"
"Whatcom","53073010900","--","--","--"
"Whatcom","53073011000","--","--","--"
"Whatcom","53073940000","71.15","68.54","73.75"
"Whitman","53075000100","--","--","--"
"Whitman","53075000200","79.69","78.25","81.13"
"Whitman","53075000300","82.6","81.4","83.8"
"Whitman","53075000400","78.84","76.83","80.86"
"Whitman","53075000500","--","--","--"
"Whitman","53075000600","--","--","--"
"Whitman","53075000700","80.54","78.58","82.49"
"Whitman","53075000800","76.6","74.39","78.81"
"Whitman","53075000900","77.72","76.07","79.37"
"Whitman","53075001000","83.21","80.91","85.5"
"Yakima","53077000100","74.73","71.57","77.88"
"Yakima","53077000200","70.94","69","72.87"
"Yakima","53077000300","73.69","71.66","75.73"
"Yakima","53077000400","79.73","78.11","81.36"
"Yakima","53077000500","75.16","73.25","77.07"
"Yakima","53077000600","74.89","72.82","76.95"
"Yakima","53077000700","72.72","71.19","74.24"
"Yakima","53077000800","77.96","75.8","80.12"
"Yakima","53077000901","79.31","77.84","80.78"
"Yakima","53077000902","78.79","76.95","80.62"
"Yakima","53077001000","78.93","77.07","80.79"
"Yakima","53077001100","77.99","76.31","79.68"
"Yakima","53077001201","74.05","71.72","76.38"
"Yakima","53077001202","78.53","76.55","80.51"
"Yakima","53077001300","74.09","71.22","76.96"
"Yakima","53077001400","68.92","67.03","70.81"
"Yakima","53077001501","76.24","74.19","78.29"
"Yakima","53077001502","78.35","75.78","80.91"
"Yakima","53077001601","75.87","72.59","79.14"
"Yakima","53077001602","83.31","81.99","84.63"
"Yakima","53077001701","79.64","77.22","82.05"
"Yakima","53077001702","80.79","79.15","82.42"
"Yakima","53077001800","79.67","78.1","81.24"
"Yakima","53077001901","80.51","78.29","82.73"
"Yakima","53077001902","81.28","79.37","83.18"
"Yakima","53077002001","79.54","77.95","81.13"
"Yakima","53077002002","81.55","80.12","82.98"
"Yakima","53077002101","79.32","76.36","82.28"
"Yakima","53077002102","80.95","79.4","82.51"
"Yakima","53077002200","79.09","77.59","80.6"
"Yakima","53077002701","82.27","79.61","84.93"
"Yakima","53077002801","78.43","76.67","80.19"
"Yakima","53077002802","78.59","77.21","79.97"
"Yakima","53077002900","79.98","78.45","81.5"
"Yakima","53077003001","78.83","76.75","80.9"
"Yakima","53077003002","80.6","78.18","83.02"
"Yakima","53077003100","82.86","80.55","85.17"
"Yakima","53077003200","78.25","76.84","79.67"
"Yakima","53077003400","78.26","75.92","80.61"
"Yakima","53077940001","73.3","71.36","75.24"
"Yakima","53077940002","70.73","68.55","72.91"
"Yakima","53077940003","70.68","67.74","73.62"
"Yakima","53077940004","73.1","71.33","74.87"
"Yakima","53077940005","76.22","74.31","78.14"
"Yakima","53077940006","75.92","73.82","78.01"


"Life Expectancy at Birth"
"Geography: Census Tract, Time Period: 2016-2020"
"Created: 4/5/2023"

"""**"" indicates data suppression to protect confidentiality."

"""--"" indicates no data collected."

"""NR"" indicates data are not reliable."
