"County Name","Census Tract","Life Expectancy","Lower CI","Upper CI"
"Spokane","53063010504","82.16","80.35","83.98"
"Spokane","53063010601","82.48","80.42","84.55"
"Spokane","53063010602","82.36","80.83","83.9"
"Spokane","53063010700","--","--","--"
"Spokane","53063010800","78.91","76.06","81.76"
"Spokane","53063010900","80.39","78.55","82.23"
"Spokane","53063011000","77.94","75.22","80.67"
"Spokane","53063011101","78.3","76.41","80.2"
"Spokane","53063011102","72.67","70.59","74.75"
"Spokane","53063011201","72.57","70.84","74.29"
"Spokane","53063011202","75.56","73.26","77.86"
"Spokane","53063011300","82.24","80.65","83.82"
"Spokane","53063011400","78.96","77.06","80.85"
"Spokane","53063011500","77.95","74.91","80.99"
"Spokane","53063011600","75.81","72.63","78.99"
"Spokane","53063011701","78.48","75.68","81.27"
"Spokane","53063011702","76.15","73.91","78.38"
"Spokane","53063011800","77.7","75.73","79.68"
"Spokane","53063011900","77.04","75.05","79.04"
"Spokane","53063012000","79.17","76.84","81.5"
"Spokane","53063012100","75.45","72.67","78.24"
"Spokane","53063012200","73.7","70.96","76.45"
"Spokane","53063012300","75.59","73.83","77.35"
"Spokane","53063012401","78.29","75.6","80.97"
"Spokane","53063012402","80.14","78.24","82.03"
"Spokane","53063012500","70.76","68.6","72.92"
"Spokane","53063012600","76.84","74.76","78.93"
"Spokane","53063012701","78.87","76.83","80.91"
"Spokane","53063012702","78.72","75.63","81.82"
"Spokane","53063012801","81.08","79.1","83.06"
"Spokane","53063012802","82.12","80.34","83.89"
"Spokane","53063012901","77.61","75.12","80.1"
"Spokane","53063012902","79.39","77.93","80.85"
"Spokane","53063013000","78.31","76.42","80.2"
"Spokane","53063013100","79.41","78.02","80.81"
"Spokane","53063013201","78.07","76.54","79.6"
"Spokane","53063013202","81.71","80.23","83.18"
"Spokane","53063013300","78.3","75.09","81.51"
"Spokane","53063013401","84.43","82.03","86.83"
"Spokane","53063013500","81.55","79.86","83.25"
"Spokane","53063013600","78.89","76.75","81.03"
"Spokane","53063013700","79.57","77.35","81.79"
"Spokane","53063013800","--","--","--"
"Spokane","53063013900","79.95","77.88","82.02"
"Spokane","53063014001","81.45","78.74","84.16"
"Spokane","53063014002","78.5","76.53","80.46"
"Spokane","53063014100","78.85","76.89","80.8"
"Spokane","53063014200","79.12","76.08","82.16"
"Spokane","53063014300","76.91","73.43","80.39"
"Spokane","53063014400","75.11","73.22","77.01"
"Spokane","53063014500","68.04","65","71.07"
"Stevens","53065941000","--","--","--"
"Stevens","53065950100","77.51","75.74","79.27"
"Stevens","53065950200","79.86","77.9","81.82"
"Stevens","53065950300","76.67","74.25","79.09"
"Stevens","53065950500","78.88","76.05","81.72"
"Stevens","53065950600","77.01","73.45","80.58"
"Stevens","53065950700","73.5","70.33","76.66"
"Stevens","53065950800","75.5","72.28","78.72"
"Stevens","53065950900","--","--","--"
"Stevens","53065951100","77.82","75.74","79.9"
"Stevens","53065951300","77.46","75.52","79.39"
"Stevens","53065951400","77.94","75.87","80.01"
"Thurston","53067010100","76.31","73.35","79.27"
"Thurston","53067010200","79.62","77.59","81.66"
"Thurston","53067010300","77.97","76.17","79.77"
"Thurston","53067010400","82.03","79.86","84.21"
"Thurston","53067010510","--","--","--"
"Thurston","53067010520","80.62","78.61","82.63"
"Thurston","53067010600","80.24","78.08","82.4"
"Thurston","53067010700","78.78","76.7","80.86"
"Thurston","53067010800","78.27","76.75","79.78"
"Thurston","53067010910","81.37","79.12","83.62"
"Thurston","53067010920","80.37","78.66","82.07"
"Thurston","53067011000","78.07","76.1","80.04"
"Thurston","53067011100","81.3","78.79","83.81"
"Thurston","53067011200","75.82","73.61","78.03"
"Thurston","53067011300","78.44","76.37","80.52"
"Thurston","53067011410","76.45","74.9","78"
"Thurston","53067011420","78.47","76.89","80.05"
"Thurston","53067011500","76.67","74.82","78.53"
"Thurston","53067011610","80.56","79.21","81.91"
"Thurston","53067011621","81.87","79.86","83.88"
"Thurston","53067011622","77.56","75.2","79.93"
"Thurston","53067011623","83.62","81.74","85.49"
"Thurston","53067011624","76.45","74.28","78.62"
"Thurston","53067011710","81.04","79.43","82.65"
"Thurston","53067011720","79.47","77.09","81.85"
"Thurston","53067011810","79.04","76.53","81.56"
"Thurston","53067011821","81.59","79.36","83.81"
"Thurston","53067011822","79.68","77.35","82.01"
"Thurston","53067011900","81.16","79.53","82.78"
"Thurston","53067012000","81.62","79.32","83.92"
"Thurston","53067012100","78.57","76.37","80.77"
"Thurston","53067012211","78.91","76.5","81.32"
"Thurston","53067012212","77.68","76.14","79.22"
"Thurston","53067012221","79.76","77.73","81.8"
"Thurston","53067012222","84.86","82.9","86.81"
"Thurston","53067012310","79.4","77.71","81.1"
"Thurston","53067012320","76.65","74.07","79.23"
"Thurston","53067012330","75.24","72.86","77.63"
"Thurston","53067012411","75.71","73.97","77.45"
"Thurston","53067012412","78.64","76.09","81.19"
"Thurston","53067012420","79.34","77","81.68"
"Thurston","53067012510","--","--","--"
"Thurston","53067012520","79.78","77.82","81.75"
"Thurston","53067012530","77.25","75.07","79.42"
"Thurston","53067012610","77.7","75.79","79.61"
"Thurston","53067012620","79.59","77.31","81.88"
"Thurston","53067012710","--","--","--"
"Thurston","53067012720","77.13","75.32","78.94"
"Thurston","53067012730","75.07","73.1","77.04"
"Thurston","53067990100","--","--","--"
"Wahkiakum","53069950100","75.71","73.16","78.25"
"Walla Walla","53071920000","80.87","79.04","82.69"
"Walla Walla","53071920100","81.17","79.56","82.79"
"Walla Walla","53071920200","81.4","79.41","83.38"
"Walla Walla","53071920300","78.6","77.1","80.1"
"Walla Walla","53071920400","--","--","--"
"Walla Walla","53071920500","74.45","71.54","77.36"
"Walla Walla","53071920600","76.23","74.41","78.04"
"Walla Walla","53071920701","77.99","75.06","80.91"
"Walla Walla","53071920702","81.52","79.84","83.19"
"Walla Walla","53071920801","78.37","76.3","80.44"
"Walla Walla","53071920802","77.03","74.6","79.47"
"Walla Walla","53071920900","83.55","82.12","84.97"
"Whatcom","53073000100","80.14","78.7","81.57"
"Whatcom","53073000200","79.08","77.58","80.58"
"Whatcom","53073000300","76.39","74.73","78.04"
"Whatcom","53073000400","76.5","74.97","78.03"
"Whatcom","53073000501","76.51","74.52","78.49"
"Whatcom","53073000502","77.8","74.3","81.3"
"Whatcom","53073000600","--","--","--"
"Whatcom","53073000700","77.36","75.32","79.4"
"Whatcom","53073000803","81.79","80.03","83.56"
"Whatcom","53073000804","80.91","79.16","82.66"
"Whatcom","53073000805","85.73","84.08","87.39"
"Whatcom","53073000806","83.14","81.46","84.81"
"Whatcom","53073000901","81.8","79.88","83.72"
"Whatcom","53073000902","78.53","76.67","80.39"
"Whatcom","53073001000","--","--","--"
"Whatcom","53073001100","83.37","81.58","85.17"
"Whatcom","53073001201","77.04","74.65","79.43"
"Whatcom","53073001202","80.2","77.94","82.47"
"Whatcom","53073010100","78.52","76.71","80.32"
"Whatcom","53073010200","80.49","79.01","81.98"
"Whatcom","53073010301","82.36","80.73","83.99"
"Whatcom","53073010302","86","83.75","88.26"
"Whatcom","53073010303","78.29","76.79","79.78"
"Whatcom","53073010401","76.79","75.15","78.42"
"Whatcom","53073010403","81.25","79.28","83.22"
"Whatcom","53073010404","81.27","79.58","82.95"
"Whatcom","53073010501","83.23","81.46","85.01"
"Whatcom","53073010502","79.92","78.28","81.56"
"Whatcom","53073010600","79.71","77.88","81.54"
"Whatcom","53073010701","79.12","77.34","80.89"
"Whatcom","53073010702","80.75","78.7","82.81"
"Whatcom","53073010900","--","--","--"
"Whatcom","53073011000","--","--","--"
"Whatcom","53073940000","74.59","72.34","76.84"
"Whitman","53075000100","--","--","--"
"Whitman","53075000200","81.71","79.89","83.53"
"Whitman","53075000300","88.73","86.4","91.06"
"Whitman","53075000400","83.05","81.09","85"
"Whitman","53075000500","--","--","--"
"Whitman","53075000600","--","--","--"
"Whitman","53075000700","82.09","79.57","84.61"
"Whitman","53075000800","80.16","77.81","82.5"
"Whitman","53075000900","77.9","75.9","79.9"
"Whitman","53075001000","82.03","78.81","85.24"
"Yakima","53077000100","72.46","69.21","75.7"
"Yakima","53077000200","70.87","69.03","72.72"
"Yakima","53077000300","73.61","71.55","75.67"
"Yakima","53077000400","82.02","80.66","83.38"
"Yakima","53077000500","76.47","74.54","78.4"
"Yakima","53077000600","74.01","71.95","76.06"
"Yakima","53077000700","75.46","73.73","77.2"
"Yakima","53077000800","79.42","77.54","81.3"
"Yakima","53077000901","81.83","80.45","83.22"
"Yakima","53077000902","75.4","73.09","77.72"
"Yakima","53077001000","78.87","77.05","80.68"
"Yakima","53077001100","77.45","75.81","79.09"
"Yakima","53077001201","75.31","72.79","77.82"
"Yakima","53077001202","79.75","77.73","81.76"
"Yakima","53077001300","72.28","69.56","75"
"Yakima","53077001400","72.06","69.93","74.2"
"Yakima","53077001501","75.4","73.38","77.42"
"Yakima","53077001502","72.77","69.9","75.63"
"Yakima","53077001601","76.18","72.89","79.48"
"Yakima","53077001602","80.13","78.61","81.65"
"Yakima","53077001701","81.18","78.37","84"
"Yakima","53077001702","79.86","77.76","81.97"
"Yakima","53077001800","79.92","78.29","81.55"
"Yakima","53077001901","81.07","78.05","84.09"
"Yakima","53077001902","78.65","76.82","80.48"
"Yakima","53077002001","79.59","77.69","81.5"
"Yakima","53077002002","81.2","79.63","82.76"
"Yakima","53077002101","76.58","73.93","79.22"
"Yakima","53077002102","77.78","75.97","79.6"
"Yakima","53077002200","80.41","78.77","82.05"
"Yakima","53077002701","77.21","74.3","80.13"
"Yakima","53077002801","80.49","78.4","82.58"
"Yakima","53077002802","81.04","79.01","83.07"
"Yakima","53077002900","80.28","78.45","82.1"
"Yakima","53077003001","78.12","76.13","80.1"
"Yakima","53077003002","80.31","78.13","82.48"
"Yakima","53077003100","80.53","78.49","82.56"
"Yakima","53077003200","76.6","74.76","78.43"
"Yakima","53077003400","77.09","75.03","79.15"
"Yakima","53077940001","74.56","72.73","76.4"
"Yakima","53077940002","73.7","71.52","75.89"
"Yakima","53077940003","74.87","72.46","77.29"
"Yakima","53077940004","72.62","70.76","74.48"
"Yakima","53077940005","75.79","73.63","77.94"
"Yakima","53077940006","74.73","72.44","77.02"


"Life Expectancy at Birth"
"Geography: Census Tract, Time Period: 2001-2005"
"Created: 4/5/2023"

"""**"" indicates data suppression to protect confidentiality."

"""--"" indicates no data collected."

"""NR"" indicates data are not reliable."
